doc_id,title,source,url,word_count,char_count,raw_path,cleaned_path,locations,persons,organizations,heritage_types,domains,time_period,region,tangibility,cluster
293,Dera Ismail Khan,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Dera_Ismail_Khan,1789,10688,data/raw\indian_heritage\indian_021_Dera Ismail Khan.json,data/cleaned data\indian_heritage\indian_021_Dera Ismail Khan.txt,"['Khyber Pakhtunkhwa', 'Pakistan', 'the west bank', 'the Indus River', 'Peshawar', 'Multan', 'Indus Valley', 'pre-Harappan', 'Derajat', 'Baloch', 'Mughal Empire', 'Powindah', 'the Kaneran Wala', 'Mankera', 'Lahore', 'Delhi']","['D.I. Khan', 'Dera Ismail Khan District', 'Dera Ismail Khan', 'Dera Ismail Khan (; Saraiki', 'Khan', 'Dera Bugti', 'Ismail Khan', 'Rehman Dheri', 'Brahmins', 'Medieval', 'D. I. Khan', 'Shah Husayn', ""Nader Shah's"", 'Nusrat Khan', 'Ahmad Shah Durrani', 'Nawab Muhammad Khan Sadozai', 'Shahzada Kamran Durrani', 'Nawab Sher Muhammad Khan', 'Nawab Sadozai', 'Diwan Lakhi Mal']","['Khyber Pakhtunkhwa', 'Dodai', 'Malik Sohrab Dodai', 'Multan Subah', 'the Mughal Empire', 'Saddozai', 'Nawabs', 'Colonial British India', 'British Indian Empire', 'Multan', 'Bannu', 'the Divisional Capital of the new', 'Asi', 'Mughal', 'Sultanate']","['site', 'art']","['religious', 'military', 'cultural']",ancient,north,tangible,-1
294,Karanpura,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Karanpura,432,2885,data/raw\indian_heritage\indian_021_Karanpura.json,data/cleaned data\indian_heritage\indian_021_Karanpura.txt,"['Karanpura', 'Bhadra city', 'Hanumangarh', 'Rajasthan', 'India', 'Indus Valley', 'Harappan', 'Bhadra', 'Kalibangan', 'New Delhi', 'Afghanistan', 'Terracota', 'Harppan', 'Kunal', 'Delhi']","['Karanpura', 'graffiti']","['Nohar-Bhadra', 'BCE', 'Pottery', 'Balu, Haryana Indus Valley Civilization', 'Banawali Indus Valley Civilization', 'Baror Indus Valley Civilization', 'Bhirrana Indus Valley Civilization', 'Ganeriwala Indus Valley Civilization', 'Kalibangan Indus Valley Civilization', 'Haryana Indus Valley Civilization', 'Mitathal Indus Valley Civilization', 'Rakhigarhi Indus Valley Civilization', 'Sothi Indus Valley Civilization']","['site', 'artifact']","['archaeological', 'cultural']",ancient,north,tangible,-1
295,Ahom people,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Ahom_people,3103,19830,data/raw\indian_heritage\indian_022_Ahom people.json,data/cleaned data\indian_heritage\indian_022_Ahom people.txt,"['Assam', 'the Brahmaputra Valley of Assam', 'the Brahmaputra Valley', 'Ahoms', 'the Ahom Kingdom', 'India', 'Upper Assam', 'Golaghat', 'Charaideo', 'Dibrugarh', 'Brahmaputra River', 'Lakhimpur', 'Nagaon', 'Guwahati', 'Guangxi', 'China', 'Southeast Asia', 'South China', 'Dehong', 'Yunnan province']","['Tai', 'Sonitpur', 'Dhemaji', 'Mong Mao', 'Moran', 'Charaideo']","['Tai-Ahom', 'Tinsukia', 'Ahom', 'Sukaphaa', 'Borahi', 'Ahomisation', 'Asi', 'Mughal', 'Chola']","['tradition', 'art']","['royal', 'cultural', 'military']",ancient,east,intangible,-1
296,"Mandu, Madhya Pradesh",Indian Heritage (Auto-discovered),"https://en.wikipedia.org/wiki/Mandu,_Madhya_Pradesh",2199,12968,data/raw\indian_heritage\indian_022_Mandu Madhya Pradesh.json,data/cleaned data\indian_heritage\indian_022_Mandu Madhya Pradesh.txt,"['Madhya Pradesh', 'Dhar', 'India', 'Taranga', 'Fort', 'the Vindhya Range', 'the Narmada River', 'Paramara', 'Delhi', 'Gujarat', 'the Paramara king Mahalakadeva', 'Ghuri', 'Humayun', 'Babur', 'Agra', 'Bihar', 'Taj Mahal']","['Mandavgad', 'Malwa', 'Nimar', 'Talanpur', 'Chandra Simha', 'Paramaras', 'Jayavarman II', 'Jayavarman', 'Jaitugi', 'Paramara', 'Krishna', 'Devgiri', 'Visaladeva', 'Dhara', 'Alauddin Khalji', 'Ayn al-Mulk Multani', 'Multani', 'Mahalakadeva', 'Hoshang Shah', 'Mohammed']","['Prakrit', 'Yadava', 'Mughal Emperor', 'Baz Bahadur', 'Hemu', 'the Afghan Army', 'Asi', 'Mughal', 'Sultanate', 'Maratha']","['monument', 'site']","['royal', 'military', 'religious']",ancient,north,tangible,-1
297,"Punjab, Pakistan",Indian Heritage (Auto-discovered),"https://en.wikipedia.org/wiki/Punjab,_Pakistan",5946,37201,data/raw\indian_heritage\indian_022_Punjab Pakistan.json,data/cleaned data\indian_heritage\indian_022_Punjab Pakistan.txt,"['Pakistan', 'Punjabi', 'Lahore', 'Faisalabad', 'Gujranwala', 'Sindh', 'Kashmir', 'the Indus River', 'India', 'South Asia', 'the Shalimar Gardens', 'the Lahore Fort', 'Sanskrit', 'Beas', 'Uttar Pradesh', 'Rajasthan', 'Delhi']","['Rawalpindi', 'Multan', 'Azad Kashmir', 'Rajasthan', 'Ravi', 'Chenab', 'Guru Nanak', 'Akbar', 'Shah Jahan']","['Khyber Pakhtunkhwa', 'Balochistan', 'Islamabad Capital Territory', 'National Assembly', 'Senate', 'Nankana Sahib', 'Taxila', 'Indo-Aryan', 'Maurya', 'Asi', 'Mughal', 'Sultanate', 'Unesco']","['site', 'art']","['religious', 'royal', 'cultural']",ancient,north,tangible,-1
298,Orchha,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Orchha,1301,7492,data/raw\indian_heritage\indian_023_Orchha.json,data/cleaned data\indian_heritage\indian_023_Orchha.txt,"['Orchha', 'Madhya Pradesh', 'India', 'Bundelkhand', 'the Betwa River', 'Tikamgarh', 'Jahangir', 'Vimana', 'Chaturbhuj', 'Roorkee', 'Uttar Pradesh', 'Khajuraho']","['Rudra Pratap Singh', 'Jhansi', 'Bundela', 'Raj Mandir', ""Madhukar Shah'"", 'Rama', 'Ram Raja', 'the King of Orchha', 'Madhukar', 'Krishna', 'Mariam', 'Chaturbhuj Temple', 'Camel Shelter', 'Aurangzeb']","['Niwari', 'Bundela Rajput', 'the Mughal Army', 'Prince Aurangzeb', 'Rama', 'Kunwar Ganesh', 'the Raja Mahal', 'The Ram Raja Temple', 'The Jahangir Mahal', 'The Uth Khana', ""King's"", 'Khana', 'the LIK Team', 'IIT', 'Radio Bundelkhand', 'Asi', 'Mughal', 'Rajput']","['monument', 'site']","['royal', 'military', 'religious']",medieval,north,tangible,-1
299,Rani ki Vav,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Rani_ki_Vav,1464,8992,data/raw\indian_heritage\indian_023_Rani ki Vav.json,data/cleaned data\indian_heritage\indian_023_Rani ki Vav.txt,"['Patan', 'Gujarat', 'India', 'the Saraswati River', 'Udayamati', 'Sultan', 'Merutunga', 'Shripattana', 'Karna', 'Mount Abu', 'Western India', 'Agra', 'Delhi']","['Rani ki Vav\nRani ki Vav', 'Bhima I. Silted', 'Rani ki Vav', 'Delhi Qutb-ud-din Aibak', 'Allauddin Khilji', 'Naravaraha Khengara', 'Commissariat', 'Henry Cousens', 'James Burgess', 'James Tod', 'Trikam Barot ni Vav']","['Stepwell', 'the Archaeological Survey of', 'Saraswati', 'Prabandha-Chintamani', 'Jain', 'Patan', 'Travels', 'the Archaeological Survey of India', 'ASI', 'UNESCO', 'the Maru-Gurjara', 'Sun', 'Modhera', 'Archaeological Survey Of India']","['artifact', 'architecture']","['religious', 'architectural', 'royal']",ancient,north,tangible,-1
300,Red Fort,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Red_Fort,4356,26729,data/raw\indian_heritage\indian_023_Red Fort.json,data/cleaned data\indian_heritage\indian_023_Red Fort.txt,"['Red Fort', 'The Red Fort', 'Old Delhi', 'Delhi', 'India', 'Agra', 'fort', 'the Indian Rebellion of 1857', 'Hindi', 'the Yamuna River', 'Muharram', ""the Red Fort's"", 'Farrukhsiyar', 'Persia', 'Taj Mahal']","['Lal Qila', 'Shah Jahan', 'Ahmad Lahori', 'Nadir Shah', 'Jawaharlal Nehru', 'the Lahori Gate', 'Lāl Qila', 'Lal', 'Qila', ""Shah Jahan's"", 'the Moti Masjid', 'Pearl Mosque', 'Jahandar Shah', 'Shah', 'Ashoka', 'Aurangzeb']","['Mughal', 'the Taj Mahal', ""Shah Jahan's"", 'the Afsharid Empire', 'the Red Fort Complex', 'UNESCO World Heritage Site', 'Shahjahanabad', 'Emperor Aurangzeb', 'Peacock Throne', 'the Mughal Empire', 'Maurya', 'Asi', 'Archaeological Survey Of India', 'Maratha', 'Unesco']","['monument', 'architecture']","['military', 'royal', 'cultural']",ancient,north,tangible,-1
301,Bagpat district,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Bagpat_district,1035,6749,data/raw\indian_heritage\indian_024_Bagpat district.json,data/cleaned data\indian_heritage\indian_024_Bagpat district.txt,"['Bagpat', 'Baghpat', 'India', 'Meerut', 'the east bank', 'the Yamuna River', 'Sonipat', 'Panipat', 'Muzaffarnagar', 'Ghaziabad', 'Delhi', 'Hindon', 'Krishni', 'Binauli', 'Pilana', 'Khekra', 'New Hampshire', 'Hindi', 'Uttar Pradesh']","['Mandi', 'Chandrashekhar Azad', 'Subhas Chandra Bose', 'Haryana', 'Meerut', 'Kali', 'Mauritius', 'Castes', 'MLA', 'Yogesh Dhama', 'Krishan Pal Malik', 'Chhaprauli', 'Rajkumar Sangwan']","['Uttar Pradesh', 'the National Capital Region', 'Baghpat', 'the Kakori Train Action', 'Baraut', 'the Indian National Army', 'the National Capital Territory', 'The National Green Tribunal (NGT', 'NGT', 'Jalalpur, arsenic levels', 'The Central Ground Water Board', 'CGWB', 'Bagpat', 'the Legislative Assembly', 'the Uttar Pradesh Vidhan Sabha', 'Ajay Kumar', 'Asi', 'Mughal']","['site', 'art']","['cultural', 'religious', 'military']",ancient,north,tangible,-1
302,Dera Ismail Khan,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Dera_Ismail_Khan,1789,10688,data/raw\indian_heritage\indian_024_Dera Ismail Khan.json,data/cleaned data\indian_heritage\indian_024_Dera Ismail Khan.txt,"['Khyber Pakhtunkhwa', 'Pakistan', 'the west bank', 'the Indus River', 'Peshawar', 'Multan', 'Indus Valley', 'pre-Harappan', 'Derajat', 'Baloch', 'Mughal Empire', 'Powindah', 'the Kaneran Wala', 'Mankera', 'Lahore', 'Delhi']","['D.I. Khan', 'Dera Ismail Khan District', 'Dera Ismail Khan', 'Dera Ismail Khan (; Saraiki', 'Khan', 'Dera Bugti', 'Ismail Khan', 'Rehman Dheri', 'Brahmins', 'Medieval', 'D. I. Khan', 'Shah Husayn', ""Nader Shah's"", 'Nusrat Khan', 'Ahmad Shah Durrani', 'Nawab Muhammad Khan Sadozai', 'Shahzada Kamran Durrani', 'Nawab Sher Muhammad Khan', 'Nawab Sadozai', 'Diwan Lakhi Mal']","['Khyber Pakhtunkhwa', 'Dodai', 'Malik Sohrab Dodai', 'Multan Subah', 'the Mughal Empire', 'Saddozai', 'Nawabs', 'Colonial British India', 'British Indian Empire', 'Multan', 'Bannu', 'the Divisional Capital of the new', 'Asi', 'Mughal', 'Sultanate']","['site', 'art']","['religious', 'military', 'cultural']",ancient,north,tangible,-1
303,Tomb of Salim Chishti,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Tomb_of_Salim_Chishti,487,2841,data/raw\indian_heritage\indian_024_Tomb of Salim Chishti.json,data/cleaned data\indian_heritage\indian_024_Tomb of Salim Chishti.txt,"['Fatehpur Sikri', 'India', 'Zenana', 'Quran', 'Uttar Pradesh']","['Salim Chishti', 'Salim Chisti', 'Baba Farid', 'Rauza', 'Prince Salim', 'the Jama Masjid', 'mosaic stretches', ""Salim Chishti's"", 'Tomb', 'Akbar']","['Uttar Pradesh', 'Sikri', 'Fatehpur Sikri', 'the Mughal Empire', 'Mughal', 'Unesco']","['monument', 'architecture']","['architectural', 'religious', 'royal']",medieval,north,tangible,-1
304,Chambal River,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Chambal_River,2070,12617,data/raw\indian_heritage\indian_025_Chambal River.json,data/cleaned data\indian_heritage\indian_025_Chambal River.txt,"['Chambal River', 'The Chambal River', 'the Yamuna River', 'Central and Northern India', 'Madhya Pradesh', 'Rajasthan', 'Charmanyavati', 'Chambal', 'Charmanvati', 'Charmanwati', 'Shakuni', 'India', 'The Chambal Basin', 'west', 'North', 'Kota', 'Janapav Hills', 'Mandav', 'Jalaun District', 'Yamuna']","['Rajasthan', 'Agnihotra', 'Draupadi', 'Drupada', 'Banas Rivers', 'Vindhyan', 'Aravalli', 'Kali Sindh', 'Madhya Pradesh']","['Ganges', 'Uttar Pradesh', 'Mahabharata', 'the King Rantideva', 'Sanskrit', 'Chambal', 'Yamuna', 'Parvathi', 'Banas', 'Narmada', 'The River Chambal', 'Parbati', 'the Bhadakla Falls', 'Mhow in Indore District', 'Madhya Pradesh', 'Asi']","['site', 'art']","['cultural', 'royal', 'religious']",ancient,north,tangible,-1
305,Himachal Pradesh,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Himachal_Pradesh,6240,39850,data/raw\indian_heritage\indian_025_Himachal Pradesh.json,data/cleaned data\indian_heritage\indian_025_Himachal Pradesh.txt,"['Mountain Province', 'India', 'the Western Himalayas', 'Jammu', 'Kashmir', 'Uttarakhand', 'Tibet Autonomous Region', 'China', 'the Punjab Province', 'acala', 'Kerala', 'Uttar Pradesh', 'Agra', 'Delhi']","['Sanskrit', 'Ladakh', 'Haryana', 'Dev Bhoomi', 'Diwakar Datt Sharma', 'Gurudev Rabindranath Tagore', 'Harsha']","['Himachal Pradesh\nHimachal Pradesh', 'Himachal Pradesh', 'Uttar Pradesh', 'Veer Bhoomi', 'Himachal', 'CMS-India Corruption Study', 'Sanskrit', 'Asi', 'Mughal', 'Rajput', 'Sultanate', 'Gupta', 'Chola', 'Unesco']","['art', 'site']","['cultural', 'religious', 'royal']",ancient,north,tangible,-1
306,Kaveri,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Kaveri,2623,15643,data/raw\indian_heritage\indian_025_Kaveri.json,data/cleaned data\indian_heritage\indian_025_Kaveri.txt,"['Southern India', 'Godavari', 'Kaveri', 'Karnataka', 'Kerala', 'Kodagu', 'the Bay of Bengal', 'Poompuhar', 'Amaravati', 'Arkavati', 'Hemavati', 'Shimsha', 'Noyyal', 'India', 'Puranas', 'Sanskrit', 'Tamil Nadu']","['Kaveri', 'Tamil', 'Krishna', 'Tamil Nadu', 'Puducherry', 'Harangi', 'Kabini', 'Lakshmana Tirtha', 'Skanda Purana', 'Ganesha', 'Agastya', 'kamandala', 'Marudvṛdhā']","['Cauvery', 'Talakaveri', 'Bhavani', 'Mahabharata', 'Ponni', 'Kaveri', 'Puranas', 'Sankethi', 'Daksina', 'Ardha', 'Asi', 'Chola']","['art', 'tradition']","['religious', 'cultural', 'royal']",ancient,south,intangible,-1
307,Enlightenment in Buddhism,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Enlightenment_in_Buddhism,3411,22442,data/raw\indian_heritage\indian_026_Enlightenment in Buddhism.json,data/cleaned data\indian_heritage\indian_026_Enlightenment in Buddhism.txt,"['bodhati', 'Sanskrit']","['Sanskrit', 'Max Müller', 'nirvana', 'Buddhahood', 'samyak sam', 'Gautama Buddha', 'Buddha', 'Pāli', 'Robert S. Cohen', 'Cohen', 'Calvin', ""Max Müller's""]","['Vimutti', 'Sanskrit', 'बुद्ध', 'Bodhi', 'the Journal of the Asiatic Society of Bengal', 'Times', 'Enlightened', 'Workshop', 'Asi', 'Chola']","['tradition', 'art']","['religious', 'cultural', 'military']",medieval,west,intangible,-1
308,Mangrove forest,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Mangrove_forest,4766,31669,data/raw\indian_heritage\indian_026_Mangrove forest.json,data/cleaned data\indian_heritage\indian_026_Mangrove forest.txt,"['Caribbean', 'Agra', 'Tamil Nadu']",['Mangrove'],"['Asi', 'Unesco']","['site', 'art']","['cultural', 'royal', 'military']",unknown,south,tangible,-1
309,West Bengal,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/West_Bengal,10401,68055,data/raw\indian_heritage\indian_026_West Bengal.json,data/cleaned data\indian_heritage\indian_026_West Bengal.txt,"['West Bengal', 'India', 'the Bay of Bengal', 'Bengal', 'Bangladesh', 'Nepal', 'Bhutan', 'Jharkhand', 'Odisha', 'Bihar', 'Sikkim', 'Assam', 'Kolkata', 'Rarh', 'Vangas', 'Mauryans', 'Guptas', 'Gauḍa', 'the Pala Empire', 'the Sena Empire']","['West Bengal', 'Darjeeling Himalayan', 'Ancient Bengal', 'Janapadas', 'Bakhtiyar Khalji', 'Mughal Bengal', 'Bengal', 'Rabindranath Tagore', 'Mahavira', 'Gautama Buddha', 'Rajendra Chola', 'Ashoka', 'Aurangzeb']","['Gauda', 'Islam', 'the Abbasid Caliphate', 'the Delhi Sultanate', 'Bengal Sultanate', 'the Mughal Empire', 'Baro-Bhuyan', 'Emperor Aurangzeb', 'Calcutta', ""East India Company's"", 'the Bengal Legislative Council', 'the Bengal Legislative Assembly', 'the Partition of Bengal', 'the Bengali Renaissance', 'World Heritage', 'Maurya', 'Asi', 'Mughal', 'Sultanate', 'Gupta']","['art', 'tradition']","['cultural', 'religious', 'royal']",ancient,north,intangible,-1
310,Company rule in India,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Company_rule_in_India,13709,88581,data/raw\indian_heritage\indian_027_Company rule in India.json,data/cleaned data\indian_heritage\indian_027_Company rule in India.txt,"['India', 'Hindi', 'the Indian Rebellion', 'Bengal', 'Bihar', 'Fort William', 'Masulipatnam', 'Surat', 'Vijayanagara', 'Madras', 'Bombay', 'England', 'the Ganges Delta', 'Uttar Pradesh', 'Agra', 'Jaipur', 'Delhi', 'Gujarat', 'Varanasi', 'Hyderabad']","['Warren Hastings', 'William Bentinck', 'Jahangir', 'Surat', 'Catherine of Braganza', 'Robert Clive', 'Shah Alam II', 'Orissa', 'Akbar', 'Shah Jahan', 'Aurangzeb', 'Tipu Sultan']","['EIC', 'the East India Company', 'the Government of India Act 1858', 'Crown', 'The India Office', 'the Nawab of Bengal Siraj', 'Mir Jafar', 'Company', 'Nizamat', 'the Anglo-Mysore Wars', 'the Government of India Act 1833', 'The Company of Merchants of London Trading', 'the East Indies', 'the Anglo-Mughal War', 'Emperor Aurangzeb', 'the Anglo-Ma', 'Asi', 'Mughal', 'Vijayanagara', 'Rajput']","['art', 'site']","['military', 'royal', 'cultural']",ancient,north,tangible,-1
311,"Delhi Gate, Red Fort",Indian Heritage (Auto-discovered),"https://en.wikipedia.org/wiki/Delhi_Gate,_Red_Fort",970,5909,data/raw\indian_heritage\indian_027_Delhi Gate Red Fort.json,data/cleaned data\indian_heritage\indian_027_Delhi Gate Red Fort.txt,"['the Red Fort', 'Old Delhi', 'Fort', 'Aurangzeb', 'The Red Fort’s', 'India', 'Curzon', 'Agra', 'Red Fort', 'Delhi']","['Delhi Gate', 'Shah Jahan', 'Lahori Gate', 'Shah Jahan’s', 'Ahmad Lahori', 'Alexander Cunningham’s Archaeological Survey', 'Jaimal', 'Patta', 'Akbar', 'Aurangzeb']","['the Lahori Gate', 'Darya', 'the Faiz Bazar', 'Mughal', 'Shahjahanabad', 'UNESCO World Heritage', 'Rajput', 'Agra', 'the British Viceroy', 'Hindustan Times', 'Chittor', 'Asi', 'Archaeological Survey Of India', 'Unesco']","['monument', 'architecture']","['military', 'royal', 'architectural']",medieval,north,tangible,-1
312,Panopticon,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Panopticon,4802,30772,data/raw\indian_heritage\indian_027_Panopticon.json,data/cleaned data\indian_heritage\indian_027_Panopticon.txt,"['Mogilev', 'the Russian Empire', 'Belarus', 'England', 'Centre', 'Agra']","['Jeremy Bentham', 'Krichev', 'Samuel', 'Bentham', 'Willey Reveley', 'Reveley', 'Ranelagh', 'Blinds']","['Panopticon', 'Bentham', 'Prince Potemkin', 'Krichev', 'Cells', 'Asi', 'Chola']","['architecture', 'art']","['architectural', 'cultural', 'royal']",ancient,unknown,tangible,-1
313,Allahdino,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Allahdino,283,1784,data/raw\indian_heritage\indian_028_Allahdino.json,data/cleaned data\indian_heritage\indian_028_Allahdino.txt,"['Allahdino', 'Harappan', 'Karachi', 'Pakistan']",[],[],"['site', 'monument']","['military', 'architectural', 'cultural']",ancient,unknown,tangible,-1
314,Dzong architecture,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Dzong_architecture,1272,8091,data/raw\indian_heritage\indian_028_Dzong architecture.json,data/cleaned data\indian_heritage\indian_028_Dzong architecture.txt,"['Dzong', 'རྫོང', 'Wylie', 'Bhutan', 'Tibet', 'Tibet Autonomous Region', 'Tibetic', 'the middle Himalayas']","['rdzong', 'Ngawang Namgyal', 'Zhabdrung', 'Wangdue Phodrang dzong', 'Tang Rivers', 'Drukgyel Dzong', 'Punakha Dzong', 'Pho Rivers']","['Interior', 'Asi', 'Unesco']","['architecture', 'monument']","['architectural', 'religious', 'military']",modern,unknown,tangible,-1
315,Simple suspension bridge,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Simple_suspension_bridge,1826,11322,data/raw\indian_heritage\indian_028_Simple suspension bridge.json,data/cleaned data\indian_heritage\indian_028_Simple suspension bridge.txt,"['New Zealand', 'Himalaya', 'South America', 'Afghanistan', 'Andes', 'Central America', 'Tibet', 'China', 'Yangtze', 'Tibetan', 'Bhutan']","['Isaac Newton', 'Gottfried Leibniz', 'Christiaan Huygens', 'Johann Bernoulli', 'Jakob Bernoulli', 'Gandhara', 'Maya Bridge', 'Thang Tong Gyalpo', 'Chushul Chakzam', 'Chuka', 'Annonay', 'Marc Seguin']","['Inca', 'the Luding Bridge', 'Asi']","['architecture', 'monument']","['royal', 'architectural', 'cultural']",ancient,east,tangible,-1
316,Cellular Jail,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Cellular_Jail,2529,15555,data/raw\indian_heritage\indian_029_Cellular Jail.json,data/cleaned data\indian_heritage\indian_029_Cellular Jail.txt,"['Nicobar Islands', 'India', 'the Andaman Islands', 'the Indian Rebellion of 1857', 'Vicar', ""St. Luke's"", 'Burma', 'Agra', 'Kolkata']","['Govind Ballabh Pant Hospital', 'David Barry', 'James Pattison Walker', 'Henry Fisher Corbyn', 'Corbyn', 'Abbottabad', 'Bahadur Shah Zafar', 'kala pani', 'Charles James Lyall', 'A. S. Lethbridge', 'Lyall', 'Lethbridge', ""Jeremy Bentham's""]","['Indian Medical Service', 'IMS', 'Agra', 'Karachi', 'the Bengal Ecclesiastical Establishment', ""Andamanese Home'"", 'the Old Christian Cemetery', 'Mughal', 'Rebellion', 'Asi', 'Gupta']","['architecture', 'monument']","['military', 'cultural', 'architectural']",ancient,north,tangible,-1
317,Java,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Java,6219,39138,data/raw\indian_heritage\indian_029_Java.json,data/cleaned data\indian_heritage\indian_029_Java.txt,"['the Greater Sunda Islands', 'the South East', 'Indonesia', 'the Indian Ocean', 'the Java Sea', 'Pacific Ocean', 'Jakarta', 'Sangiran', 'East Java Province', 'West Java', 'Yogyakarta']","['Java\nJava', 'Madura', 'Java', 'Betawi', 'Central Java', 'East Java']","['Dutch East Indies', 'UNESCO', 'the Australian Plate', 'the Sunda Plate', 'Madura', 'Eastern', 'Sanskrit', 'Asi', 'Sultanate', 'Chola']","['art', 'site']","['cultural', 'religious', 'royal']",ancient,india,tangible,-1
318,Kerala-no-dhoro,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Kerala-no-dhoro,326,2129,data/raw\indian_heritage\indian_029_Kerala-no-dhoro.json,data/cleaned data\indian_heritage\indian_029_Kerala-no-dhoro.txt,"['Kerala', 'Gujarat', 'India', 'Indus Valley', 'Kathiawar', 'Sorath Harappan', 'Early Harappan', 'Mature Harappan', 'Harappan', 'Kalibangan', 'Early Harappan Period', 'Santa Barbara', 'California']","['Loteshwar', 'McIntosh', 'Jane', 'Dholavira', 'Gola Dhoro', 'Jane R.']","['કેરળ-નો-ઢોરો', 'Padri', 'Somnath (Prabhas Patan', 'Lotershwar', 'Amri-Nal', 'Structures\nRectangular', 'List of Indus Valley Civilization', 'The Ancient Indus Valley', 'ABC-CLIO']","['site', 'art']","['cultural', 'military', 'archaeological']",ancient,south,tangible,-1
319,Great Oxidation Event,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Great_Oxidation_Event,5170,34244,data/raw\indian_heritage\indian_030_Great Oxidation Event.json,data/cleaned data\indian_heritage\indian_030_Great Oxidation Event.txt,"['Earth', 'cyanobacteria']","['Oxygen Holocaust', 'Oxygen']","['Great Oxygenation Event', 'The Great Oxidation Event', 'Purple Earth', 'Sun', 'CH4', 'Asi']","['art', 'site']","['cultural', 'military', 'royal']",ancient,unknown,tangible,-1
320,Historic City of Ahmadabad,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Historic_City_of_Ahmadabad,1195,7201,data/raw\indian_heritage\indian_030_Historic City of Ahmadabad.json,data/cleaned data\indian_heritage\indian_030_Historic City of Ahmadabad.txt,"['Historic City', 'Ahmedabad', 'India', 'Gujarat', 'The Historic City', 'Sabarmati River', 'Delhi']","['Ahmadabad', 'Old Ahmedabad', 'Ahmad Shah', 'Ashaval', 'Ashapalli', 'Karna', 'Karnavati', 'Shrinagar', 'Rajnagar', 'Ahmed Shah', 'Bhadra Fort', 'Manek Chowk', 'Maneknath', 'Mahmud Begada', 'Ahmedabad', 'Ferishta', 'Mandelslo', 'Maratha', 'Mahatma Gandhi', 'Jama Masjid']","['the World Heritage City', 'UNESCO', 'Karna', 'Manek Burj', 'Gujarat Sultanate', 'Mirat', 'British Company', 'Sabarmati', 'Ahmedabad', 'Mughal', 'Sultanate', 'Maratha']","['site', 'monument']","['military', 'cultural', 'architectural']",medieval,north,tangible,-1
321,Nakhatrana taluka,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Nakhatrana_taluka,320,2009,data/raw\indian_heritage\indian_030_Nakhatrana taluka.json,data/cleaned data\indian_heritage\indian_030_Nakhatrana taluka.txt,"['Kutch District', 'Gujarat', 'India', 'Nakhatrana', 'Holipet Mountain', 'Navavas', 'Mahadev', 'Gujarati']","['Nakhatrana Taluka', 'Shiva', 'Dhinodhar Hill', 'Kurk Vrut', 'Roodimaa Sthanak', 'Vathan Chopati', 'Taluka Panchayat']","['Nakhatrana', 'Literacy - 65.78%\nMale - 75.87', 'Female - 55.43%\nNo', 'Total Workers', 'Non Workers - 76,798', 'Dhinodhar Temple', 'Dhinodhar', 'Nani Aral', 'The Tropic of Cancer', 'Jadai Road', 'Dhamay', 'Ravapar\nNotes\nExternal']","['site', 'monument']","['religious', 'military']",unknown,west,tangible,-1
